"Plot Title: EH-P05"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 20497856, SEN S/N: 20497856)","CHUVA, mm (LGR S/N: 20497856, SEN S/N: 20497856)","Soma Acum.: CHUVA, mm (LGR S/N: 20497856)"
2973,03/07/20 11:40:00 PM,19.092,,0.0
2974,03/07/20 11:45:00 PM,18.996,,0.0
2975,03/07/20 11:50:00 PM,18.901,,0.0
2976,03/07/20 11:55:00 PM,18.901,,0.0
2977,03/08/20 12:00:00 AM,18.806,,0.0
2978,03/08/20 12:05:00 AM,18.806,,0.0
2979,03/08/20 12:10:00 AM,18.806,,0.0
2980,03/08/20 12:15:00 AM,18.806,,0.0
2981,03/08/20 12:20:00 AM,18.806,,0.0
2982,03/08/20 12:25:00 AM,18.806,,0.0
2983,03/08/20 12:30:00 AM,18.901,,0.0
2984,03/08/20 12:35:00 AM,18.901,,0.0
2985,03/08/20 12:40:00 AM,18.901,,0.0
2986,03/08/20 12:45:00 AM,18.996,,0.0
2987,03/08/20 12:50:00 AM,18.996,,0.0
2988,03/08/20 12:55:00 AM,18.996,,0.0
2989,03/08/20 01:00:00 AM,18.901,,0.0
2990,03/08/20 01:05:00 AM,18.901,,0.0
2991,03/08/20 01:10:00 AM,18.901,,0.0
2992,03/08/20 01:15:00 AM,18.901,,0.0
2993,03/08/20 01:20:00 AM,18.901,,0.0
2994,03/08/20 01:25:00 AM,18.996,,0.0
2995,03/08/20 01:30:00 AM,18.996,,0.0
2996,03/08/20 01:35:00 AM,18.996,,0.0
2997,03/08/20 01:40:00 AM,19.092,,0.0
2998,03/08/20 01:45:00 AM,19.187,,0.0
2999,03/08/20 01:50:00 AM,19.282,,0.0
3000,03/08/20 01:55:00 AM,19.377,,0.0
3001,03/08/20 02:00:00 AM,19.377,,0.0
3002,03/08/20 02:05:00 AM,19.472,,0.0
3003,03/08/20 02:10:00 AM,19.472,,0.0
3004,03/08/20 02:15:00 AM,19.567,,0.0
3005,03/08/20 02:20:00 AM,19.567,,0.0
3006,03/08/20 02:25:00 AM,19.567,,0.0
3007,03/08/20 02:30:00 AM,19.567,,0.0
3008,03/08/20 02:35:00 AM,19.567,,0.0
3009,03/08/20 02:40:00 AM,19.567,,0.0
3010,03/08/20 02:45:00 AM,19.567,,0.0
3011,03/08/20 02:50:00 AM,19.567,,0.0
3012,03/08/20 02:55:00 AM,19.472,,0.0
3013,03/08/20 03:00:00 AM,19.472,,0.0
3014,03/08/20 03:05:00 AM,19.377,,0.0
3015,03/08/20 03:10:00 AM,19.282,,0.0
3016,03/08/20 03:15:00 AM,19.187,,0.0
3017,03/08/20 03:20:00 AM,19.092,,0.0
3018,03/08/20 03:25:00 AM,18.996,,0.0
3019,03/08/20 03:30:00 AM,18.901,,0.0
3020,03/08/20 03:35:00 AM,18.806,,0.0
3021,03/08/20 03:40:00 AM,18.711,,0.0
3022,03/08/20 03:45:00 AM,18.616,,0.0
3023,03/08/20 03:50:00 AM,18.616,,0.0
3024,03/08/20 03:55:00 AM,18.521,,0.0
3025,03/08/20 04:00:00 AM,18.521,,0.0
3026,03/08/20 04:05:00 AM,18.521,,0.0
3027,03/08/20 04:10:00 AM,18.521,,0.0
3028,03/08/20 04:15:00 AM,18.521,,0.0
3029,03/08/20 04:20:00 AM,18.521,,0.0
3030,03/08/20 04:25:00 AM,18.616,,0.0
3031,03/08/20 04:30:00 AM,18.616,,0.0
3032,03/08/20 04:35:00 AM,18.616,,0.0
3033,03/08/20 04:40:00 AM,18.616,,0.0
3034,03/08/20 04:45:00 AM,18.616,,0.0
3035,03/08/20 04:50:00 AM,18.616,,0.0
3036,03/08/20 04:55:00 AM,18.616,,0.0
3037,03/08/20 05:00:00 AM,18.711,,0.0
3038,03/08/20 05:05:00 AM,18.711,,0.0
3039,03/08/20 05:10:00 AM,18.711,,0.0
3040,03/08/20 05:15:00 AM,18.806,,0.0
3041,03/08/20 05:20:00 AM,18.806,,0.0
3042,03/08/20 05:25:00 AM,18.806,,0.0
3043,03/08/20 05:30:00 AM,18.806,,0.0
3044,03/08/20 05:35:00 AM,18.806,,0.0
3045,03/08/20 05:40:00 AM,18.711,,0.0
3046,03/08/20 05:45:00 AM,18.711,,0.0
3047,03/08/20 05:50:00 AM,18.711,,0.0
3048,03/08/20 05:55:00 AM,18.616,,0.0
3049,03/08/20 06:00:00 AM,18.616,,0.0
3050,03/08/20 06:05:00 AM,18.521,,0.0
3051,03/08/20 06:10:00 AM,18.426,,0.0
3052,03/08/20 06:15:00 AM,18.426,,0.0
3053,03/08/20 06:20:00 AM,18.331,,0.0
3054,03/08/20 06:25:00 AM,18.236,,0.0
3055,03/08/20 06:30:00 AM,18.140,,0.0
3056,03/08/20 06:35:00 AM,18.140,,0.0
3057,03/08/20 06:40:00 AM,18.140,,0.0
3058,03/08/20 06:45:00 AM,18.140,,0.0
3059,03/08/20 06:50:00 AM,18.236,,0.0
3060,03/08/20 06:55:00 AM,18.236,,0.0
3061,03/08/20 07:00:00 AM,18.426,,0.0
3062,03/08/20 07:05:00 AM,18.616,,0.0
3063,03/08/20 07:10:00 AM,18.996,,0.0
3064,03/08/20 07:15:00 AM,19.472,,0.0
3065,03/08/20 07:20:00 AM,20.043,,0.0
3066,03/08/20 07:25:00 AM,20.615,,0.0
3067,03/08/20 07:30:00 AM,21.187,,0.0
3068,03/08/20 07:35:00 AM,21.664,,0.0
3069,03/08/20 07:40:00 AM,22.238,,0.0
3070,03/08/20 07:45:00 AM,22.717,,0.0
3071,03/08/20 07:50:00 AM,23.196,,0.0
3072,03/08/20 07:55:00 AM,23.773,,0.0
3073,03/08/20 08:00:00 AM,24.448,,0.0
3074,03/08/20 08:05:00 AM,24.931,,0.0
3075,03/08/20 08:10:00 AM,25.125,,0.0
3076,03/08/20 08:15:00 AM,25.319,,0.0
3077,03/08/20 08:20:00 AM,25.805,,0.0
3078,03/08/20 08:25:00 AM,26.292,,0.0
3079,03/08/20 08:30:00 AM,26.683,,0.0
3080,03/08/20 08:35:00 AM,27.173,,0.0
3081,03/08/20 08:40:00 AM,27.764,,0.0
3082,03/08/20 08:45:00 AM,28.258,,0.0
3083,03/08/20 08:50:00 AM,28.754,,0.0
3084,03/08/20 08:55:00 AM,29.053,,0.0
3085,03/08/20 09:00:00 AM,29.352,,0.0
3086,03/08/20 09:05:00 AM,29.652,,0.0
3087,03/08/20 09:10:00 AM,29.953,,0.0
3088,03/08/20 09:15:00 AM,30.457,,0.0
3089,03/08/20 09:20:00 AM,30.862,,0.0
3090,03/08/20 09:25:00 AM,31.268,,0.0
3091,03/08/20 09:30:00 AM,31.778,,0.0
3092,03/08/20 09:35:00 AM,32.086,,0.0
3093,03/08/20 09:40:00 AM,32.291,,0.0
3094,03/08/20 09:45:00 AM,32.394,,0.0
3095,03/08/20 09:50:00 AM,32.394,,0.0
3096,03/08/20 09:55:00 AM,32.600,,0.0
3097,03/08/20 10:00:00 AM,32.704,,0.0
3098,03/08/20 10:05:00 AM,32.807,,0.0
3099,03/08/20 10:10:00 AM,33.014,,0.0
3100,03/08/20 10:15:00 AM,33.326,,0.0
3101,03/08/20 10:20:00 AM,33.848,,0.0
3102,03/08/20 10:25:00 AM,34.268,,0.0
3103,03/08/20 10:30:00 AM,34.479,,0.0
3104,03/08/20 10:35:00 AM,34.796,,0.0
3105,03/08/20 10:40:00 AM,35.328,,0.0
3106,03/08/20 10:45:00 AM,35.542,,0.0
3107,03/08/20 10:50:00 AM,35.756,,0.0
3108,03/08/20 10:55:00 AM,35.864,,0.0
3109,03/08/20 11:00:00 AM,35.864,,0.0
3110,03/08/20 11:05:00 AM,36.187,,0.0
3111,03/08/20 11:10:00 AM,36.295,,0.0
3112,03/08/20 11:15:00 AM,36.187,,0.0
3113,03/08/20 11:20:00 AM,36.079,,0.0
3114,03/08/20 11:25:00 AM,35.971,,0.0
3115,03/08/20 11:30:00 AM,35.971,,0.0
3116,03/08/20 11:35:00 AM,35.971,,0.0
3117,03/08/20 11:40:00 AM,36.079,,0.0
3118,03/08/20 11:45:00 AM,36.295,,0.0
3119,03/08/20 11:50:00 AM,36.620,,0.0
3120,03/08/20 11:55:00 AM,36.620,,0.0
3121,03/08/20 12:00:00 PM,36.511,,0.0
3122,03/08/20 12:05:00 PM,36.295,,0.0
3123,03/08/20 12:10:00 PM,36.511,,0.0
3124,03/08/20 12:15:00 PM,36.837,,0.0
3125,03/08/20 12:20:00 PM,36.837,,0.0
3126,03/08/20 12:25:00 PM,37.055,,0.0
3127,03/08/20 12:30:00 PM,37.274,,0.0
3128,03/08/20 12:35:00 PM,37.824,,0.0
3129,03/08/20 12:40:00 PM,38.157,,0.0
3130,03/08/20 12:45:00 PM,37.935,,0.0
3131,03/08/20 12:50:00 PM,37.384,,0.0
3132,03/08/20 12:55:00 PM,36.837,,0.0
3133,03/08/20 01:00:00 PM,35.971,,0.0
3134,03/08/20 01:05:00 PM,35.971,,0.0
3135,03/08/20 01:10:00 PM,36.403,,0.0
3136,03/08/20 01:15:00 PM,36.728,,0.0
3137,03/08/20 01:20:00 PM,37.055,,0.0
3138,03/08/20 01:25:00 PM,37.274,,0.0
3139,03/08/20 01:30:00 PM,37.604,,0.0
3140,03/08/20 01:35:00 PM,37.935,,0.0
3141,03/08/20 01:40:00 PM,37.714,,0.0
3142,03/08/20 01:45:00 PM,37.824,,0.0
3143,03/08/20 01:50:00 PM,38.046,,0.0
3144,03/08/20 01:55:00 PM,38.379,,0.0
3145,03/08/20 02:00:00 PM,38.714,,0.0
3146,03/08/20 02:05:00 PM,38.826,,0.0
3147,03/08/20 02:10:00 PM,38.714,,0.0
3148,03/08/20 02:15:00 PM,38.268,,0.0
3149,03/08/20 02:20:00 PM,38.268,,0.0
3150,03/08/20 02:25:00 PM,38.490,,0.0
3151,03/08/20 02:30:00 PM,38.826,,0.0
3152,03/08/20 02:35:00 PM,38.938,,0.0
3153,03/08/20 02:40:00 PM,38.714,,0.0
3154,03/08/20 02:45:00 PM,37.824,,0.0
3155,03/08/20 02:50:00 PM,37.494,,0.0
3156,03/08/20 02:55:00 PM,37.604,,0.0
3157,03/08/20 03:00:00 PM,37.714,,0.0
3158,03/08/20 03:05:00 PM,38.157,,0.0
3159,03/08/20 03:10:00 PM,38.379,,0.0
3160,03/08/20 03:15:00 PM,38.157,,0.0
3161,03/08/20 03:20:00 PM,38.268,,0.0
3162,03/08/20 03:25:00 PM,38.602,,0.0
3163,03/08/20 03:30:00 PM,38.938,,0.0
3164,03/08/20 03:35:00 PM,39.276,,0.0
3165,03/08/20 03:40:00 PM,39.163,,0.0
3166,03/08/20 03:45:00 PM,39.050,,0.0
3167,03/08/20 03:50:00 PM,38.826,,0.0
3168,03/08/20 03:55:00 PM,38.490,,0.0
3169,03/08/20 04:00:00 PM,38.268,,0.0
3170,03/08/20 04:05:00 PM,38.046,,0.0
3171,03/08/20 04:10:00 PM,37.824,,0.0
3172,03/08/20 04:15:00 PM,37.384,,0.0
3173,03/08/20 04:20:00 PM,37.055,,0.0
3174,03/08/20 04:25:00 PM,36.837,,0.0
3175,03/08/20 04:30:00 PM,36.620,,0.0
3176,03/08/20 04:35:00 PM,36.620,,0.0
3177,03/08/20 04:40:00 PM,36.728,,0.0
3178,03/08/20 04:45:00 PM,36.946,,0.0
3179,03/08/20 04:50:00 PM,37.274,,0.0
3180,03/08/20 04:55:00 PM,37.494,,0.0
3181,03/08/20 05:00:00 PM,37.714,,0.0
3182,03/08/20 05:05:00 PM,37.494,,0.0
3183,03/08/20 05:10:00 PM,37.165,,0.0
3184,03/08/20 05:15:00 PM,36.946,,0.0
3185,03/08/20 05:20:00 PM,36.511,,0.0
3186,03/08/20 05:25:00 PM,35.864,,0.0
3187,03/08/20 05:30:00 PM,35.115,,0.0
3188,03/08/20 05:35:00 PM,34.268,,0.0
3189,03/08/20 05:40:00 PM,33.535,,0.0
3190,03/08/20 05:45:00 PM,33.014,,0.0
3191,03/08/20 05:50:00 PM,32.600,,0.0
3192,03/08/20 05:55:00 PM,32.188,,0.0
3193,03/08/20 06:00:00 PM,31.676,,0.0
3194,03/08/20 06:05:00 PM,31.268,,0.0
3195,03/08/20 06:10:00 PM,30.862,,0.0
3196,03/08/20 06:15:00 PM,30.457,,0.0
3197,03/08/20 06:20:00 PM,30.054,,0.0
3198,03/08/20 06:25:00 PM,29.652,,0.0
3199,03/08/20 06:30:00 PM,29.252,,0.0
3200,03/08/20 06:35:00 PM,28.853,,0.0
3201,03/08/20 06:40:00 PM,28.357,,0.0
3202,03/08/20 06:45:00 PM,27.961,,0.0
3203,03/08/20 06:50:00 PM,27.567,,0.0
3204,03/08/20 06:55:00 PM,27.173,,0.0
3205,03/08/20 07:00:00 PM,26.879,,0.0
3206,03/08/20 07:05:00 PM,26.585,,0.0
3207,03/08/20 07:10:00 PM,26.292,,0.0
3208,03/08/20 07:15:00 PM,26.000,,0.0
3209,03/08/20 07:20:00 PM,25.805,,0.0
3210,03/08/20 07:25:00 PM,25.610,,0.0
3211,03/08/20 07:30:00 PM,25.416,,0.0
3212,03/08/20 07:35:00 PM,25.222,,0.0
3213,03/08/20 07:40:00 PM,25.028,,0.0
3214,03/08/20 07:45:00 PM,24.835,,0.0
3215,03/08/20 07:50:00 PM,24.738,,0.0
3216,03/08/20 07:55:00 PM,24.641,,0.0
3217,03/08/20 08:00:00 PM,24.545,,0.0
3218,03/08/20 08:05:00 PM,24.448,,0.0
3219,03/08/20 08:10:00 PM,24.255,,0.0
3220,03/08/20 08:15:00 PM,24.062,,0.0
3221,03/08/20 08:20:00 PM,23.869,,0.0
3222,03/08/20 08:25:00 PM,23.773,,0.0
3223,03/08/20 08:30:00 PM,23.677,,0.0
3224,03/08/20 08:35:00 PM,23.677,,0.0
3225,03/08/20 08:40:00 PM,23.484,,0.0
3226,03/08/20 08:45:00 PM,23.388,,0.0
3227,03/08/20 08:50:00 PM,23.292,,0.0
3228,03/08/20 08:55:00 PM,23.100,,0.0
3229,03/08/20 09:00:00 PM,23.004,,0.0
3230,03/08/20 09:05:00 PM,22.908,,0.0
3231,03/08/20 09:10:00 PM,22.908,,0.0
3232,03/08/20 09:15:00 PM,22.908,,0.0
3233,03/08/20 09:20:00 PM,22.812,,0.0
3234,03/08/20 09:25:00 PM,22.812,,0.0
3235,03/08/20 09:30:00 PM,22.717,,0.0
3236,03/08/20 09:35:00 PM,22.621,,0.0
3237,03/08/20 09:40:00 PM,22.525,,0.0
3238,03/08/20 09:45:00 PM,22.429,,0.0
3239,03/08/20 09:50:00 PM,22.429,,0.0
3240,03/08/20 09:55:00 PM,22.429,,0.0
3241,03/08/20 10:00:00 PM,22.525,,0.0
3242,03/08/20 10:05:00 PM,22.525,,0.0
3243,03/08/20 10:10:00 PM,22.621,,0.0
3244,03/08/20 10:15:00 PM,22.621,,0.0
3245,03/08/20 10:20:00 PM,22.621,,0.0
3246,03/08/20 10:25:00 PM,22.621,,0.0
3247,03/08/20 10:30:00 PM,22.717,,0.0
3248,03/08/20 10:35:00 PM,22.812,,0.0
3249,03/08/20 10:40:00 PM,22.908,,0.0
3250,03/08/20 10:45:00 PM,23.004,,0.0
3251,03/08/20 10:50:00 PM,23.004,,0.0
3252,03/08/20 10:55:00 PM,23.004,,0.0
3253,03/08/20 11:00:00 PM,22.908,,0.0
3254,03/08/20 11:05:00 PM,22.812,,0.0
3255,03/08/20 11:10:00 PM,22.717,,0.0
3256,03/08/20 11:15:00 PM,22.621,,0.0
3257,03/08/20 11:20:00 PM,22.525,,0.0
3258,03/08/20 11:25:00 PM,22.429,,0.0
3259,03/08/20 11:30:00 PM,22.333,,0.0
3260,03/08/20 11:35:00 PM,22.333,,0.0
3261,03/08/20 11:40:00 PM,22.238,,0.0
3262,03/08/20 11:45:00 PM,22.238,,0.0
3263,03/08/20 11:50:00 PM,22.238,,0.0
3264,03/08/20 11:55:00 PM,22.238,,0.0
3265,03/09/20 12:00:00 AM,22.238,,0.0
3266,03/09/20 12:05:00 AM,22.238,,0.0
3267,03/09/20 12:10:00 AM,22.238,,0.0
3268,03/09/20 12:15:00 AM,22.238,,0.0
3269,03/09/20 12:20:00 AM,22.238,,0.0
3270,03/09/20 12:25:00 AM,22.238,,0.0
3271,03/09/20 12:30:00 AM,22.238,,0.0
3272,03/09/20 12:35:00 AM,22.142,,0.0
3273,03/09/20 12:40:00 AM,22.142,,0.0
3274,03/09/20 12:45:00 AM,22.046,,0.0
3275,03/09/20 12:50:00 AM,22.046,,0.0
3276,03/09/20 12:55:00 AM,21.951,,0.0
3277,03/09/20 01:00:00 AM,21.951,,0.0
3278,03/09/20 01:05:00 AM,21.855,,0.0
3279,03/09/20 01:10:00 AM,21.855,,0.0
3280,03/09/20 01:15:00 AM,21.855,,0.0
3281,03/09/20 01:20:00 AM,21.855,,0.0
3282,03/09/20 01:25:00 AM,21.855,,0.0
3283,03/09/20 01:30:00 AM,21.855,,0.0
3284,03/09/20 01:35:00 AM,21.760,,0.0
3285,03/09/20 01:40:00 AM,21.760,,0.0
3286,03/09/20 01:45:00 AM,21.664,,0.0
3287,03/09/20 01:50:00 AM,21.664,,0.0
3288,03/09/20 01:55:00 AM,21.569,,0.0
3289,03/09/20 02:00:00 AM,21.473,,0.0
3290,03/09/20 02:05:00 AM,21.378,,0.0
3291,03/09/20 02:10:00 AM,21.378,,0.0
3292,03/09/20 02:15:00 AM,21.282,,0.0
3293,03/09/20 02:20:00 AM,21.282,,0.0
3294,03/09/20 02:25:00 AM,21.282,,0.0
3295,03/09/20 02:30:00 AM,21.282,,0.0
3296,03/09/20 02:35:00 AM,21.378,,0.0
3297,03/09/20 02:40:00 AM,21.378,,0.0
3298,03/09/20 02:45:00 AM,21.378,,0.0
3299,03/09/20 02:50:00 AM,21.473,,0.0
3300,03/09/20 02:55:00 AM,21.378,,0.0
3301,03/09/20 03:00:00 AM,21.473,,0.0
3302,03/09/20 03:05:00 AM,21.473,,0.0
3303,03/09/20 03:10:00 AM,21.569,,0.0
3304,03/09/20 03:15:00 AM,21.664,,0.0
3305,03/09/20 03:20:00 AM,21.664,,0.0
3306,03/09/20 03:25:00 AM,21.760,,0.0
3307,03/09/20 03:30:00 AM,21.760,,0.0
3308,03/09/20 03:35:00 AM,21.760,,0.0
3309,03/09/20 03:40:00 AM,21.760,,0.0
3310,03/09/20 03:45:00 AM,21.760,,0.0
3311,03/09/20 03:50:00 AM,21.664,,0.0
3312,03/09/20 03:55:00 AM,21.664,,0.0
3313,03/09/20 04:00:00 AM,21.569,,0.0
3314,03/09/20 04:05:00 AM,21.378,,0.0
3315,03/09/20 04:10:00 AM,21.282,,0.0
3316,03/09/20 04:15:00 AM,21.091,,0.0
3317,03/09/20 04:20:00 AM,20.996,,0.0
3318,03/09/20 04:25:00 AM,20.901,,0.0
3319,03/09/20 04:30:00 AM,20.710,,0.0
3320,03/09/20 04:35:00 AM,20.615,,0.0
3321,03/09/20 04:40:00 AM,20.424,,0.0
3322,03/09/20 04:45:00 AM,20.329,,0.0
3323,03/09/20 04:50:00 AM,20.234,,0.0
3324,03/09/20 04:55:00 AM,20.138,,0.0
3325,03/09/20 05:00:00 AM,20.043,,0.0
3326,03/09/20 05:05:00 AM,20.043,,0.0
3327,03/09/20 05:10:00 AM,20.043,,0.0
3328,03/09/20 05:15:00 AM,20.043,,0.0
3329,03/09/20 05:20:00 AM,20.043,,0.0
3330,03/09/20 05:25:00 AM,19.948,,0.0
3331,03/09/20 05:30:00 AM,19.853,,0.0
3332,03/09/20 05:35:00 AM,19.758,,0.0
3333,03/09/20 05:40:00 AM,19.662,,0.0
3334,03/09/20 05:45:00 AM,19.567,,0.0
3335,03/09/20 05:50:00 AM,19.567,,0.0
3336,03/09/20 05:55:00 AM,19.567,,0.0
3337,03/09/20 06:00:00 AM,19.662,,0.0
3338,03/09/20 06:05:00 AM,19.662,,0.0
3339,03/09/20 06:10:00 AM,19.662,,0.0
3340,03/09/20 06:15:00 AM,19.853,,0.0
3341,03/09/20 06:20:00 AM,20.043,,0.0
3342,03/09/20 06:25:00 AM,20.234,,0.0
3343,03/09/20 06:30:00 AM,20.424,,0.0
3344,03/09/20 06:35:00 AM,20.615,,0.0
3345,03/09/20 06:40:00 AM,20.805,,0.0
3346,03/09/20 06:45:00 AM,21.091,,0.0
3347,03/09/20 06:50:00 AM,21.378,,0.0
3348,03/09/20 06:55:00 AM,21.664,,0.0
3349,03/09/20 07:00:00 AM,21.951,,0.0
3350,03/09/20 07:05:00 AM,22.238,,0.0
3351,03/09/20 07:10:00 AM,22.812,,0.0
3352,03/09/20 07:15:00 AM,23.388,,0.0
3353,03/09/20 07:20:00 AM,24.062,,0.0
3354,03/09/20 07:25:00 AM,24.641,,0.0
3355,03/09/20 07:30:00 AM,25.319,,0.0
3356,03/09/20 07:35:00 AM,25.902,,0.0
3357,03/09/20 07:40:00 AM,26.488,,0.0
3358,03/09/20 07:45:00 AM,26.879,,0.0
3359,03/09/20 07:50:00 AM,27.370,,0.0
3360,03/09/20 07:55:00 AM,27.961,,0.0
3361,03/09/20 08:00:00 AM,28.357,,0.0
3362,03/09/20 08:05:00 AM,28.853,,0.0
3363,03/09/20 08:10:00 AM,29.252,,0.0
3364,03/09/20 08:15:00 AM,29.552,,0.0
3365,03/09/20 08:20:00 AM,29.953,,0.0
3366,03/09/20 08:25:00 AM,30.356,,0.0
3367,03/09/20 08:30:00 AM,30.760,,0.0
3368,03/09/20 08:35:00 AM,31.268,,0.0
3369,03/09/20 08:40:00 AM,31.268,,0.0
3370,03/09/20 08:45:00 AM,31.166,,0.0
3371,03/09/20 08:50:00 AM,31.370,,0.0
3372,03/09/20 08:55:00 AM,31.676,,0.0
3373,03/09/20 09:00:00 AM,32.086,,0.0
3374,03/09/20 09:05:00 AM,32.600,,0.0
3375,03/09/20 09:10:00 AM,33.118,,0.0
3376,03/09/20 09:15:00 AM,33.639,,0.0
3377,03/09/20 09:20:00 AM,33.743,,0.0
3378,03/09/20 09:25:00 AM,33.326,,0.0
3379,03/09/20 09:30:00 AM,32.911,,0.0
3380,03/09/20 09:35:00 AM,32.704,,0.0
3381,03/09/20 09:40:00 AM,33.014,,0.0
3382,03/09/20 09:45:00 AM,33.639,,0.0
3383,03/09/20 09:50:00 AM,34.374,,0.0
3384,03/09/20 09:55:00 AM,35.009,,0.0
3385,03/09/20 10:00:00 AM,35.542,,0.0
3386,03/09/20 10:05:00 AM,35.864,,0.0
3387,03/09/20 10:10:00 AM,36.295,,0.0
3388,03/09/20 10:15:00 AM,36.511,,0.0
3389,03/09/20 10:20:00 AM,36.728,,0.0
3390,03/09/20 10:25:00 AM,37.165,,0.0
3391,03/09/20 10:30:00 AM,37.604,,0.0
3392,03/09/20 10:35:00 AM,37.935,,0.0
3393,03/09/20 10:40:00 AM,38.157,,0.0
3394,03/09/20 10:45:00 AM,38.379,,0.0
3395,03/09/20 10:50:00 AM,38.602,,0.0
3396,03/09/20 10:55:00 AM,38.826,,0.0
3397,03/09/20 11:00:00 AM,38.602,,0.0
3398,03/09/20 11:05:00 AM,38.379,,0.0
3399,03/09/20 11:10:00 AM,38.379,,0.0
3400,03/09/20 11:15:00 AM,38.826,,0.0
3401,03/09/20 11:20:00 AM,38.714,,0.0
3402,03/09/20 11:25:00 AM,37.935,,0.0
3403,03/09/20 11:30:00 AM,37.494,,0.0
3404,03/09/20 11:35:00 AM,37.824,,0.0
3405,03/09/20 11:40:00 AM,37.824,,0.0
3406,03/09/20 11:45:00 AM,37.384,,0.0
3407,03/09/20 11:50:00 AM,37.274,,0.0
3408,03/09/20 11:55:00 AM,37.824,,0.0
3409,03/09/20 12:00:00 PM,38.046,,0.0
3410,03/09/20 12:05:00 PM,38.046,,0.0
3411,03/09/20 12:10:00 PM,38.490,,0.0
3412,03/09/20 12:15:00 PM,38.938,,0.0
3413,03/09/20 12:20:00 PM,39.389,,0.0
3414,03/09/20 12:25:00 PM,39.729,,0.0
3415,03/09/20 12:30:00 PM,39.843,,0.0
3416,03/09/20 12:35:00 PM,39.729,,0.0
3417,03/09/20 12:40:00 PM,39.389,,0.0
3418,03/09/20 12:45:00 PM,38.826,,0.0
3419,03/09/20 12:50:00 PM,38.157,,0.0
3420,03/09/20 12:55:00 PM,37.494,,0.0
3421,03/09/20 01:00:00 PM,37.384,,0.0
3422,03/09/20 01:05:00 PM,37.714,,0.0
3423,03/09/20 01:10:00 PM,38.268,,0.0
3424,03/09/20 01:15:00 PM,38.268,,0.0
3425,03/09/20 01:20:00 PM,38.046,,0.0
3426,03/09/20 01:25:00 PM,37.714,,0.0
3427,03/09/20 01:30:00 PM,38.379,,0.0
3428,03/09/20 01:35:00 PM,38.602,,0.0
3429,03/09/20 01:40:00 PM,38.826,,0.0
3430,03/09/20 01:45:00 PM,38.490,,0.0
3431,03/09/20 01:50:00 PM,38.046,,0.0
3432,03/09/20 01:55:00 PM,38.379,,0.0
3433,03/09/20 02:00:00 PM,38.490,,0.0
3434,03/09/20 02:05:00 PM,38.490,,0.0
3435,03/09/20 02:10:00 PM,38.602,,0.0
3436,03/09/20 02:15:00 PM,38.268,,0.0
3437,03/09/20 02:20:00 PM,37.824,,0.0
3438,03/09/20 02:25:00 PM,37.824,,0.0
3439,03/09/20 02:30:00 PM,38.268,,0.0
3440,03/09/20 02:35:00 PM,38.157,,0.0
3441,03/09/20 02:40:00 PM,37.935,,0.0
3442,03/09/20 02:45:00 PM,37.604,,0.0
3443,03/09/20 02:50:00 PM,37.165,,0.0
3444,03/09/20 02:55:00 PM,36.728,,0.0
3445,03/09/20 03:00:00 PM,36.511,,0.0
3446,03/09/20 03:05:00 PM,36.511,,0.0
3447,03/09/20 03:10:00 PM,36.511,,0.0
3448,03/09/20 03:15:00 PM,36.511,,0.0
3449,03/09/20 03:20:00 PM,36.511,,0.0
3450,03/09/20 03:25:00 PM,36.620,,0.0
3451,03/09/20 03:30:00 PM,36.620,,0.0
3452,03/09/20 03:35:00 PM,36.511,,0.0
3453,03/09/20 03:40:00 PM,36.403,,0.0
3454,03/09/20 03:45:00 PM,36.295,,0.0
3455,03/09/20 03:50:00 PM,36.511,,0.0
3456,03/09/20 03:55:00 PM,36.403,,0.0
3457,03/09/20 04:00:00 PM,36.187,,0.0
3458,03/09/20 04:05:00 PM,35.864,,0.0
3459,03/09/20 04:10:00 PM,35.435,,0.0
3460,03/09/20 04:15:00 PM,35.115,,0.0
3461,03/09/20 04:20:00 PM,34.691,,0.0
3462,03/09/20 04:25:00 PM,34.163,,0.0
3463,03/09/20 04:30:00 PM,33.639,,0.0
3464,03/09/20 04:35:00 PM,33.222,,0.0
3465,03/09/20 04:40:00 PM,32.807,,0.0
3466,03/09/20 04:45:00 PM,32.704,,0.0
3467,03/09/20 04:50:00 PM,32.600,,0.0
3468,03/09/20 04:55:00 PM,32.497,,0.0
3469,03/09/20 05:00:00 PM,32.291,,0.0
3470,03/09/20 05:05:00 PM,31.983,,0.0
3471,03/09/20 05:10:00 PM,31.778,,0.0
3472,03/09/20 05:15:00 PM,31.880,,0.0
3473,03/09/20 05:20:00 PM,31.983,,0.0
3474,03/09/20 05:25:00 PM,32.086,,0.0
3475,03/09/20 05:30:00 PM,31.983,,0.0
3476,03/09/20 05:35:00 PM,31.880,,0.0
3477,03/09/20 05:40:00 PM,31.778,,0.0
3478,03/09/20 05:45:00 PM,31.574,,0.0
3479,03/09/20 05:50:00 PM,31.268,,0.0
3480,03/09/20 05:55:00 PM,30.963,,0.0
3481,03/09/20 06:00:00 PM,30.558,,0.0
3482,03/09/20 06:05:00 PM,30.154,,0.0
3483,03/09/20 06:10:00 PM,29.752,,0.0
3484,03/09/20 06:15:00 PM,29.352,,0.0
3485,03/09/20 06:20:00 PM,28.953,,0.0
